2022-02-09 09:10:35.306165000, 80.7, RemovedLiquidity, 129
2022-02-09 09:10:35.306494000, 80.7, RemovedLiquidity, 129
2022-02-09 09:10:35.307353000, 80.7, RemovedLiquidity, 129
2022-02-09 09:10:35.308808000, 80.7, RemovedLiquidity, 129
2022-02-09 09:10:35.488920000, 80.7, AddedLiquidity, 44
2022-02-09 09:10:35.488943000, 80.7, AddedLiquidity, 85
2022-02-09 09:10:36.446599000, 80.71, RemovedLiquidity, 123
2022-02-09 09:10:45.535067000, 80.71, RemovedLiquidity, 1045
2022-02-09 09:10:45.535067000, 80.71, RemovedLiquidity, 103
2022-02-09 09:10:45.535067000, 80.71, RemovedLiquidity, 209
2022-02-09 09:10:50.471762000, 80.69, AddedLiquidity, 38
2022-02-09 09:10:50.471785000, 80.69, AddedLiquidity, 84
2022-02-09 09:10:50.471785000, 80.69, AddedLiquidity, 122
2022-02-09 09:10:50.471785000, 80.69, AddedLiquidity, 170
2022-02-09 09:10:50.471785000, 80.69, AddedLiquidity, 131
2022-02-09 09:10:50.485464000, 80.69, RemovedLiquidity, 76
2022-02-09 09:10:50.485482000, 80.69, RemovedLiquidity, 1168
2022-02-09 09:11:07.014292000, 80.68, RemovedLiquidity, 136
2022-02-09 09:11:07.014311000, 80.68, RemovedLiquidity, 144
2022-02-09 09:11:07.014311000, 80.68, RemovedLiquidity, 74
2022-02-09 09:11:07.103550000, 80.69, RemovedLiquidity, 90
2022-02-09 09:11:07.146641000, 80.69, RemovedLiquidity, 44
2022-02-09 09:11:07.146641000, 80.69, RemovedLiquidity, 156
2022-02-09 09:11:07.146641000, 80.69, RemovedLiquidity, 110
2022-02-09 09:11:27.012195000, 80.7, RemovedLiquidity, 1
2022-02-09 09:11:27.414668000, 80.68, AddedLiquidity, 315
2022-02-09 09:11:27.414668000, 80.68, AddedLiquidity, 185
2022-02-09 09:11:27.414668000, 80.68, AddedLiquidity, 96
2022-02-09 09:11:27.435887000, 80.65, AddedLiquidity, 352
2022-02-09 09:11:27.435887000, 80.65, AddedLiquidity, 40
